交易日期,证券简称,证券代码,成交价格(元),成交金额(万元),成交量(手),买入营业部,卖出营业部,是否专场
2024-12-09,万盛股份,603010,9.5,1045,110,国元证券股份有限公司台州世纪大道证券营业部,浙商证券股份有限公司临海崇和路证券营业部,否
2024-12-09,恒顺醋业,600305,8.26,1058.52,128.15,中国国际金融股份有限公司北京建国门外大街证券营业部,平安证券股份有限公司深圳金田路证券营业部,否
2024-12-09,科美诊断,688468,7.47,390.05,52.22,机构专用,中信证券股份有限公司北京紫竹院路证券营业部,否
2024-12-09,山东高速,508007,7.46,2903.5,389,广发证券股份有限公司总部,中信证券股份有限公司总部(非营业场所),否
2024-12-09,安徽交控,508009,6.77,2318.05,342.4,机构专用,华泰证券股份有限公司成都蜀金路证券营业部,否
2024-12-09,神奇制药,600613,6.68,267.2,40,光大证券股份有限公司深圳海德三道证券营业部,红塔证券股份有限公司长沙八一路证券营业部,否
2024-12-09,神奇制药,600613,6.68,253.84,38,浙商证券股份有限公司上海浦东杨高南路证券营业部,红塔证券股份有限公司长沙八一路证券营业部,否
2024-12-09,神奇制药,600613,6.68,200.4,30,东方财富证券股份有限公司拉萨东环路第二证券营业部,红塔证券股份有限公司长沙八一路证券营业部,否
2024-12-09,神奇制药,600613,6.68,200.4,30,华泰证券股份有限公司广州云城东路证券营业部,红塔证券股份有限公司长沙八一路证券营业部,否
2024-12-09,北京银行,601169,5.34,186.37,34.9,国金证券股份有限公司厦门湖滨南路证券营业部,信达证券股份有限公司厦门高林中路证券营业部,否
2024-12-09,中交REIT,508018,4.86,568.74,117,机构专用,华泰证券股份有限公司成都蜀金路证券营业部,否
2024-12-09,百川能源,600681,3.54,354,100,机构专用,华泰证券股份有限公司上海分公司,否
2024-12-09,百川能源,600681,3.54,354,100,机构专用,华泰证券股份有限公司上海分公司,否
2024-12-09,半导体,512480,1,298.8,300,华泰证券股份有限公司南京大光路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-12-09,酒ETF,512690,0.63,253.6,400,国信证券股份有限公司深圳泰然九路证券营业部,中信证券股份有限公司大连分公司,否
2024-12-06,贵州茅台,600519,1521.01,2813.87,1.85,中国中金财富证券有限公司深圳分公司,中国中金财富证券有限公司深圳分公司,否
2024-12-06,贵州茅台,600519,1521.01,1591.28,1.05,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,中国中金财富证券有限公司深圳分公司,否
2024-12-06,国盾量子,688027,339.5,864.03,2.55,华西证券股份有限公司深圳海天一路证券营业部,广发证券股份有限公司深圳深南东路证券营业部,否
2024-12-06,片仔癀,600436,226.06,2739.44,12.12,中国中金财富证券有限公司深圳分公司,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,否
2024-12-06,石头科技,688169,207.92,623.76,3,机构专用,机构专用,否
2024-12-06,山西汾酒,600809,200.01,858.84,4.29,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,国泰君安证券股份有限公司深圳福田中心区华融大厦证券营业部,否
2024-12-06,安集科技,688019,147.53,4425.9,30,机构专用,招商证券股份有限公司北京北三环东路证券营业部,否
2024-12-06,赛力斯,601127,138.39,207.59,1.5,华泰证券股份有限公司深圳前海证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-12-06,龙芯中科,688047,131.5,1972.5,15,广发证券股份有限公司北京京广桥证券营业部,广发证券股份有限公司北京京广桥证券营业部,否
2024-12-06,海光信息,688041,129.81,649.05,5,华泰证券股份有限公司广州琶洲大道证券营业部,机构专用,否
2024-12-06,中国移动,600941,102,601.8,5.9,东方财富证券股份有限公司拉萨东环路第一证券营业部,中信证券股份有限公司九江长江大道证券营业部,否
2024-12-06,华宝添益,511990,100.01,10000.6,100,中信证券股份有限公司深圳滨海大道证券营业部,中信证券股份有限公司深圳滨海大道证券营业部,否
2024-12-06,短融ETF,511360,100,380,3.8,浙商证券股份有限公司上海浦东杨高南路证券营业部,浙商证券股份有限公司上海浦东杨高南路证券营业部,否
2024-12-06,澜起科技,688008,64.21,3210.5,50,高盛（中国）证券有限责任公司上海浦东新区世纪大道证券营业部,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-12-06,伟测科技,688372,62.72,1254.4,20,机构专用,国联证券股份有限公司无锡梁清路证券营业部,否
2024-12-06,伟测科技,688372,62.72,940.8,15,方正证券股份有限公司安阳紫薇大道证券营业部,国联证券股份有限公司无锡梁清路证券营业部,否
2024-12-06,中国平安,601318,55.12,203.94,3.7,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-12-06,日联科技,688531,49.86,498.6,10,中信证券股份有限公司总部(非营业场所),中信建投证券股份有限公司福州东街证券营业部,否
2024-12-06,热景生物,688068,47.86,239.3,5,机构专用,中国银河证券股份有限公司浙江分公司,否
2024-12-06,热景生物,688068,47.86,239.3,5,机构专用,中国银河证券股份有限公司浙江分公司,否
2024-12-06,禾川科技,688320,41,410,10,海通证券股份有限公司上海徐汇区建国西路证券营业部,海通证券股份有限公司上海徐汇区建国西路证券营业部,否
2024-12-06,南芯科技,688484,39.56,842.63,21.3,中信证券股份有限公司总部(非营业场所),机构专用,否
2024-12-06,南芯科技,688484,39.56,344.17,8.7,中信证券股份有限公司总部(非营业场所),机构专用,否
2024-12-06,中金公司,601995,36.22,543.3,15,中信证券股份有限公司深圳滨海大道证券营业部,中国国际金融股份有限公司上海分公司,否
2024-12-06,海尔生物,688139,31.44,377.28,12,中信证券股份有限公司南京洪武北路证券营业部,中信证券股份有限公司上海世博馆路证券营业部,否
2024-12-06,海尔生物,688139,31.44,377.28,12,中信证券股份有限公司南京洪武北路证券营业部,中信证券股份有限公司上海世博馆路证券营业部,否
2024-12-06,海尔生物,688139,31.44,345.84,11,中信证券股份有限公司南京洪武北路证券营业部,中信证券股份有限公司上海世博馆路证券营业部,否
2024-12-06,长江电力,600900,28.18,7890.4,280,海通证券股份有限公司杭州富春路证券营业部,海通证券股份有限公司杭州富春路证券营业部,否
2024-12-06,长江电力,600900,28.18,2254.4,80,海通证券股份有限公司杭州富春路证券营业部,海通证券股份有限公司杭州富春路证券营业部,否
2024-12-06,陕西煤业,601225,24.79,24790,1000,机构专用,机构专用,否
2024-12-06,洪田股份,603800,22.12,442.4,20,天风证券股份有限公司深圳分公司,国联证券股份有限公司南通工农路证券营业部,否
2024-12-06,概伦电子,688206,21,588,28,国泰君安证券股份有限公司深圳登良路证券营业部,申港证券股份有限公司湖北分公司,否
2024-12-06,概伦电子,688206,21,483,23,中信证券股份有限公司总部(非营业场所),光大证券股份有限公司武汉京汉大道证券营业部,否
2024-12-06,概伦电子,688206,21,252,12,机构专用,光大证券股份有限公司武汉京汉大道证券营业部,否
2024-12-06,概伦电子,688206,21,210,10,长江证券股份有限公司北京百万庄大街证券营业部,申港证券股份有限公司湖北分公司,否
2024-12-06,航天晨光,600501,19.53,466.57,23.89,中国国际金融股份有限公司北京建国门外大街证券营业部,中信建投证券股份有限公司福清福和路证券营业部,否
2024-12-06,纳微科技,688690,18.92,401.1,21.2,国泰君安证券股份有限公司深圳登良路证券营业部,中信证券股份有限公司苏州分公司,否
2024-12-06,纳微科技,688690,18.92,302.72,16,中信建投证券股份有限公司总部,中信证券股份有限公司苏州分公司,否
2024-12-06,纳微科技,688690,18.92,245.96,13,粤开证券股份有限公司深圳分公司,中信证券股份有限公司苏州分公司,否
2024-12-06,法狮龙,605318,18.5,2312.5,125,中泰证券股份有限公司潍坊昌乐新昌路证券营业部,国泰君安证券股份有限公司上海嘉定塔城路证券营业部,否
2024-12-06,法狮龙,605318,18.5,2312.5,125,国金证券股份有限公司深圳湾一号证券营业部,平安证券股份有限公司上海塔城路证券营业部,否
2024-12-06,法狮龙,605318,18.5,629,34,招商证券股份有限公司上海陆家嘴东路证券营业部,平安证券股份有限公司上海塔城路证券营业部,否
2024-12-06,法狮龙,605318,18.5,610.5,33,招商证券股份有限公司上海陆家嘴东路证券营业部,国泰君安证券股份有限公司上海嘉定塔城路证券营业部,否
2024-12-06,赤峰黄金,600988,16.81,220.21,13.1,国泰君安证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-12-06,中国银河,601881,16.01,223.66,13.97,国泰君安证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-12-06,均胜电子,600699,15.9,203.52,12.8,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-12-06,索通发展,603612,13.94,1394,100,国泰君安证券股份有限公司总部,西部证券股份有限公司济南经十路证券营业部,否
2024-12-06,富佳股份,603219,13.37,307.51,23,中信建投证券股份有限公司总部,甬兴证券有限公司宁波和源路证券营业部,否
2024-12-06,富佳股份,603219,13.37,267.4,20,机构专用,中信证券股份有限公司余姚南雷路证券营业部,否
2024-12-06,富佳股份,603219,13.37,213.92,16,粤开证券股份有限公司深圳分公司,甬兴证券有限公司宁波和源路证券营业部,否
2024-12-06,富佳股份,603219,13.37,200.55,15,国泰君安证券股份有限公司总部,中信证券股份有限公司余姚南雷路证券营业部,否
2024-12-06,用友网络,600588,12.93,220.84,17.08,国泰君安证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-12-06,梅花生物,600873,10.72,9862.4,920,第一创业证券股份有限公司廊坊建设北路证券营业部,中信建投证券股份有限公司廊坊和平路证券营业部,否
2024-12-06,南京银行,601009,10.58,220.17,20.81,国泰君安证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-12-06,联合水务,603291,10.29,483.63,47,华泰证券股份有限公司南京文澜路证券营业部,中国国际金融股份有限公司上海分公司,否
2024-12-06,联合水务,603291,10.29,483.63,47,国都证券股份有限公司江苏分公司,中国国际金融股份有限公司上海分公司,否
2024-12-06,联合水务,603291,10.29,360.15,35,中国银河证券股份有限公司南京洪武路证券营业部,中国国际金融股份有限公司上海分公司,否
2024-12-06,联合水务,603291,10.29,349.86,34,中国国际金融股份有限公司上海分公司,中国国际金融股份有限公司上海分公司,否
2024-12-06,联合水务,603291,10.29,329.28,32,中信证券股份有限公司苏州分公司,中国国际金融股份有限公司上海分公司,否
2024-12-06,联合水务,603291,10.29,246.96,24,中国中金财富证券有限公司深圳分公司,中国国际金融股份有限公司上海分公司,否
2024-12-06,联合水务,603291,10.29,246.96,24,中国银河证券股份有限公司金华证券营业部,中国国际金融股份有限公司上海分公司,否
2024-12-06,联合水务,603291,10.29,236.67,23,华泰证券股份有限公司南京分公司,中国国际金融股份有限公司上海分公司,否
2024-12-06,万盛股份,603010,9.3,1050.9,113,国元证券股份有限公司台州世纪大道证券营业部,浙商证券股份有限公司临海崇和路证券营业部,否
2024-12-06,重庆银行,601963,9.18,1499.92,163.39,国泰君安证券股份有限公司重庆中山三路证券营业部,国泰君安证券股份有限公司重庆中山三路证券营业部,否
